5664.6100000000015,5469.52,5436.935,5548.68,5160.085000000001,5384.2699999999995,5575.410000000001,5670.0199999999995,5303.6849999999995,5467.515,5265.885,5123.905,5067.015,4861.68,5104.1449999999995,4919.83,4749.134999999999,4773.655,4656.500000000001,4670.3949999999995,4504.905,4321.305,4344.214999999999,4091.524999999999,4107.75,3965.7100000000005,3849.3300000000004,3684.2200000000003,3645.4900000000007,3427.125,3266.6250000000005,3056.7499999999995,2903.675,2849.065,2610.8200000000006,2400.89,2280.6050000000005,2125.3199999999993,1915.0649999999998,1772.14,1617.66,1413.7549999999999,1318.0400000000002,1179.4850000000001,1003.805,870.2700000000001,749.245,645.5699999999999,567.1600000000001,515.24
5602.5,5510.885,5592.76,5598.055,5355.1449999999995,5565.219999999999,5586.674999999999,5550.449999999999,5500.205,5293.115,5202.045,5120.5549999999985,5290.9450000000015,5079.125000000001,4924.995000000001,4797.305,4512.210000000001,4722.33,4564.025000000001,4562.88,4416.695,4274.795,4216.1,4066.6050000000005,4040.28,3802.375,3758.4250000000006,3624.4899999999993,3380.06,3335.225,3261.9900000000002,3046.375,2979.2299999999996,2830.2500000000005,2649.8600000000006,2432.69,2308.4649999999997,2122.635,1936.095,1878.67,1629.2800000000002,1424.5800000000002,1248.8849999999998,1127.955,1007.5050000000001,865.7450000000001,738.3949999999999,633.1500000000001,561.6400000000001,504.5000000000001
5181.22,5413.9400000000005,5706.3200000000015,5660.165000000002,5353.8550000000005,5417.77,5597.719999999999,5590.55,5413.474999999999,5374.875,5299.24,5331.145,5000.385,5077.780000000001,5214.945000000001,4830.070000000001,4909.710000000001,4859.785000000001,4741.17,4650.205000000001,4444.2699999999995,4274.15,4299.500000000001,4209.57,3949.8199999999997,3812.94,3864.8900000000003,3510.340000000001,3401.875,3374.9800000000005,3266.88,2883.6000000000004,3025.8450000000003,2832.705,2528.175,2476.59,2300.4100000000003,2064.105,1906.6200000000001,1783.5399999999997,1643.625,1448.62,1300.18,1119.2950000000003,973.0150000000001,859.6699999999998,737.635,632.19,550.1600000000001,496.765
5307.235,5222.289999999999,5347.335,5504.9400000000005,5369.995000000001,5460.054999999999,5261.76,5428.7350000000015,5498.650000000001,5187.895000000001,5174.895,5118.27,5214.6050000000005,5106.64,4921.490000000001,5030.455,4744.615,4796.865,4734.530000000001,4530.085,4527.87,4380.365,4277.52,4106.285,4173.33,3849.62,3759.6799999999994,3781.44,3418.5,3326.685,3155.15,3130.07,2877.9249999999997,2661.4750000000004,2626.645,2514.4100000000003,2275.96,2064.995,1964.205,1765.025,1677.05,1469.54,1250.42,1110.47,980.9699999999999,849.085,726.295,612.8100000000002,530.85,486.71500000000003
5727.464999999999,5570.970000000001,5744.435,5339.789999999999,5430.65,5461.935,5420.4800000000005,5497.875000000001,5372.52,5270.935,5242.93,5017.73,5011.660000000001,5277.370000000001,4983.4349999999995,4997.47,5093.87,4598.505,4803.865,4397.12,4279.265,4403.865,4202.6449999999995,4150.525,4096.885,3923.760000000001,3771.5500000000006,3443.7400000000002,3392.6800000000003,3327.905,3208.78,3084.425,2941.3450000000003,2744.295,2584.0,2325.795,2287.2,2053.6400000000003,1953.42,1768.625,1643.8250000000003,1476.025,1289.4650000000001,1103.815,954.015,817.36,708.875,611.3050000000001,527.3900000000001,476.235
5414.6050000000005,5716.505,5398.475,5578.085000000001,5476.475,5148.280000000001,5397.530000000001,5393.635,5265.605000000001,5324.820000000001,5222.39,5193.775,5239.495000000001,5098.65,5077.615,5195.905000000001,4962.835,4717.995000000001,4692.49,4471.41,4604.335000000001,4248.64,4380.345,4176.01,4015.6299999999997,3874.8600000000006,3929.1149999999993,3494.9,3513.71,3358.6349999999998,3279.3600000000006,3034.1000000000004,2840.0449999999996,2751.85,2533.605,2510.2000000000003,2283.34,2057.7,1875.8350000000003,1766.3700000000001,1615.74,1392.525,1296.4950000000001,1147.0300000000002,953.3349999999998,826.7149999999999,713.1099999999999,596.175,518.74,467.06000000000006
5505.3600000000015,5641.855000000001,5621.675,5527.140000000001,5619.6900000000005,5485.395,5285.675000000001,5181.725,5476.150000000001,5281.825,5285.22,5051.9400000000005,5195.585,5199.6849999999995,4779.8150000000005,4798.915000000001,4937.365000000001,4587.0,4698.0599999999995,4701.580000000001,4560.8099999999995,4300.05,4230.38,4041.6400000000003,3793.6049999999996,3837.4,3759.85,3633.6799999999994,3516.625,3260.43,3349.75,3098.4000000000005,2900.37,2770.2799999999997,2482.655,2396.4900000000007,2215.885,2103.9700000000003,1895.1050000000002,1719.4650000000001,1645.7,1441.57,1237.02,1102.7400000000002,944.7699999999999,811.6750000000001,699.795,589.11,507.175,456.26000000000005
5261.6,5487.755000000001,5669.775000000001,5425.150000000001,5328.1900000000005,5411.84,5412.5,5445.905000000001,5265.545000000001,5338.455,5145.605,5463.485000000001,4866.12,5024.110000000001,4831.449999999999,4939.71,4906.765,4948.81,4674.485000000001,4550.96,4517.040000000002,4209.3,4105.9800000000005,4112.4800000000005,3829.750000000001,3879.624999999999,3717.1299999999997,3575.8250000000007,3444.565,3191.585,3261.6400000000003,2922.73,2898.915,2599.3,2579.12,2477.9100000000008,2289.88,2041.015,1896.3849999999998,1755.8649999999998,1506.5900000000001,1441.605,1215.16,1104.9550000000002,929.5500000000002,807.065,684.3350000000002,576.335,501.59,444.48999999999995
5533.820000000001,5758.77,5671.330000000001,5562.67,5635.879999999999,5410.844999999999,5352.645,5296.815000000001,5195.335000000001,5297.500000000001,5243.485000000001,5000.1,5031.44,4945.01,4948.175,4922.865,4622.365,4634.955,4607.050000000001,4496.96,4277.255,4154.735,4226.285000000001,4058.5100000000007,3769.505,3901.1450000000004,3630.3149999999996,3557.1949999999997,3421.63,3399.565000000001,3230.5750000000003,3040.8650000000002,2732.215,2735.7349999999997,2524.375,2385.7700000000004,2228.2600000000007,1938.78,1962.015,1772.8350000000003,1544.9999999999998,1420.8100000000002,1226.9,1087.66,916.8499999999998,816.4499999999999,675.8100000000001,575.44,488.725,437.285
5569.08,5287.985,5540.8550000000005,5661.710000000001,5376.46,5565.58,5192.37,5161.13,5264.115,5228.179999999999,5062.11,5177.6900000000005,5129.41,4886.160000000001,4949.060000000001,4695.025,4869.955,4688.200000000001,4564.300000000001,4527.68,4259.925,4298.34,4147.410000000001,4080.6200000000003,3921.425,3825.1699999999996,3710.6449999999995,3590.015000000001,3337.6399999999994,3261.4950000000003,3143.475,2954.4900000000002,2867.2850000000003,2754.5250000000005,2539.07,2435.44,2203.835,2050.9100000000003,1876.375,1721.2399999999998,1593.4350000000002,1378.06,1176.1100000000001,1073.48,893.95,798.08,659.35,562.85,474.2750000000001,425.38500000000005
